def_name,def_pos,off_name,off_pos,route,ipa,comp_prob,result,epa
Demario Davis,ILB,John Brown,WR,CROSS,4.919230937957764,0.8391652703285217,C,0.560997807245046
Terrell Suggs,OLB,Dan Arnold,TE,FLAT,-6.656193733215332,0.8993411064147949,C,-0.582611610818031
Jimmy Smith,CB,Michael Thomas,WR,GO,-15.913909673690796,0.3735118508338928,C,-1.8497687088155401
Jimmy Smith,CB,Mark Ingram,RB,HITCH,-1.276564598083496,0.6770879626274109,C,-0.19073995076890196
Tavon Young,CB,Michael Thomas,WR,,6.536352634429932,0.808134138584137,I,-0.413338679001923
C.J. Mosley,ILB,Benjamin Watson,TE,FLAT,-0.02092123031616211,0.8816889524459839,C,-1.56129986638511
P.J. Williams,CB,Willie Snead,WR,SLANT,27.614468336105347,0.4417540431022644,C,0.0119544732319194
Alex Anzalone,OLB,Willie Snead,WR,HITCH,-4.319566488265991,0.9306284785270691,C,-0.40190454668274
Ken Crawley,CB,John Brown,WR,IN,-6.153541803359985,0.6812252998352051,C,-3.0177742407714505
Alex Anzalone,OLB,Joe Flacco,QB,,9.157257340848446,0.01892281509935856,I,-0.14912259268946698
Kurt Coleman,SS,Joe Flacco,QB,,10.050510056316853,0.01116175763309002,I,0.167425399876721
Marshon Lattimore,CB,Michael Crabtree,WR,HITCH,33.81812870502472,0.1920476257801056,C,-0.699193532628133
Marshon Lattimore,CB,Michael Crabtree,WR,SLANT,-15.491056442260742,0.8710846900939941,C,-0.148163162978725
Brandon Carr,CB,Tre'Quan Smith,WR,HITCH,-5.309939384460449,0.7876063585281372,C,0.05707154270084901
Jimmy Smith,CB,Michael Thomas,WR,SCREEN,0.14159679412841797,0.9328347444534302,I,1.47653905567258
Manti Te'o,MLB,Nick Boyle,TE,CROSS,-9.34482216835022,0.9127002358436584,C,-0.0237030445503643
Marshon Lattimore,CB,Michael Crabtree,WR,GO,2.8494179248809814,0.1526201069355011,I,0.8962017018504781
Demario Davis,ILB,Willie Snead,WR,IN,-29.20854091644287,0.8806015849113464,I,0.7795069028845709
Marcus Williams,FS,Michael Crabtree,WR,HITCH,45.693930983543396,0.29584482312202454,C,-2.15180748002664
Ken Crawley,CB,Chris Moore,WR,CROSS,33.312755823135376,0.3875975012779236,C,-1.15695922047869
Vonn Bell,FS,Mark Andrews,TE,OUT,-11.177653074264526,0.8776549100875854,C,-1.85940271882366
C.J. Mosley,ILB,Michael Thomas,WR,CROSS,3.4503400325775146,0.8226343393325806,C,-0.9032703187733159
Tavon Young,CB,Josh Hill,TE,HITCH,1.666329801082611,0.13377179205417633,I,0.528785354742959
Jimmy Smith,CB,Tre'Quan Smith,WR,GO,-6.155867129564285,0.10560071468353271,C,-1.52944646194886
Kenny Young,LB,Tre'Quan Smith,WR,CROSS,-3.1760096549987793,0.8578673005104065,C,-0.685440219763826
Tavon Young,CB,Michael Thomas,WR,OUT,15.370821952819824,0.6970041990280151,C,0.15671859718158598
Marshon Lattimore,CB,Michael Crabtree,WR,SLANT,34.083881974220276,0.48387566208839417,I,0.8915572196646621
C.J. Mosley,ILB,Benjamin Watson,TE,HITCH,-1.429206132888794,0.9278631806373596,C,0.26135397285263
Tony Jefferson,SS,Benjamin Watson,TE,OUT,9.58181619644165,0.815936803817749,C,-1.92445611405603
Jimmy Smith,CB,Michael Thomas,WR,SLANT,-4.5014917850494385,0.9389685392379761,C,-1.03604257406494
Brandon Carr,CB,Dan Arnold,TE,SLANT,6.234598159790039,0.860085129737854,I,0.4378653453749
Jimmy Smith,CB,Michael Thomas,WR,SLANT,5.649662017822266,0.8323685526847839,C,-1.5330720584047601
Marshon Lattimore,CB,Michael Crabtree,WR,,38.32721263170242,0.14253191649913788,I,-1.20607105222865
Marshon Lattimore,CB,Michael Crabtree,WR,GO,1.8760383129119873,0.14245758950710297,I,0.434280086890499
Ken Crawley,CB,John Brown,WR,OUT,-36.98873519897461,0.8257609009742737,C,-1.3502617068408602
Alex Anzalone,OLB,Javorius Allen,RB,SCREEN,-9.375834465026855,0.8981751203536987,C,0.21817352708083101
Vonn Bell,FS,Mark Andrews,TE,OUT,-3.002479672431946,0.22643426060676575,I,0.7165854379394041
Marshon Lattimore,CB,Chris Moore,WR,IN,0.48825740814208984,0.8565702438354492,I,1.43615253952716
P.J. Williams,CB,Willie Snead,WR,,54.25743758678436,0.1909673511981964,I,-3.07580707495091
Manti Te'o,MLB,Joe Flacco,QB,,8.894971013069153,0.30410370230674744,I,1.19878884097044
Kurt Coleman,SS,Willie Snead,WR,OUT,-18.422016501426697,0.6178787350654602,I,3.2806006551759
Tony Jefferson,SS,Dan Arnold,TE,GO,-1.9411653280258179,0.14945635199546814,C,-1.34674680213998
Patrick Onwuasor,ILB,Michael Thomas,WR,HITCH,2.188307046890259,0.6791797876358032,C,0.126099066635846
Tavon Young,CB,Cameron Meredith,WR,GO,-0.5992133170366287,0.03776843473315239,I,0.8153473721054709
Kurt Coleman,SS,Willie Snead,WR,OUT,-7.674908638000488,0.9198190569877625,C,0.110517719628891
Demario Davis,ILB,Michael Crabtree,WR,IN,-34.948766231536865,0.7524229288101196,C,-0.916778172925283
Demario Davis,ILB,Michael Crabtree,WR,CROSS,17.556923627853394,0.6836336851119995,C,-0.430091441760727
P.J. Williams,CB,Javorius Allen,RB,FLAT,-0.07998347282409668,0.9039978981018066,C,-0.9975880215465501
Ken Crawley,CB,Javorius Allen,RB,FLAT,-0.48773884773254395,0.8707685470581055,C,0.200054165689338
Vonn Bell,FS,John Brown,WR,GO,-31.258700788021088,0.38848018646240234,C,-3.3043846171991302
Leonard Floyd,OLB,Sony Michel,RB,OUT,-4.111683368682861,0.835846483707428,C,-0.8350306028639641
Roquan Smith,LB,James White,RB,SCREEN,0.4417717456817627,0.9355778694152832,C,-0.7410307181846109
Danny Trevathan,ILB,Julian Edelman,WR,SLANT,-19.661790132522583,0.9032379984855652,C,-0.45831338150541295
Adrian Amos,FS,Tom Brady,QB,,57.48980492353439,0.09308119118213654,I,0.37411017922793394
Bryce Callahan,CB,Julian Edelman,WR,SCREEN,0.11456012725830078,0.9799942970275879,C,-2.3033249381939704
Stephon Gilmore,CB,Allen Robinson,WR,GO,0.24219881743192673,0.029069552198052406,I,0.531454163089042
Stephon Gilmore,CB,Allen Robinson,WR,IN,51.25021040439606,0.3165072500705719,I,0.9199238206804109
Kyle Van Noy,OLB,Mitchell Trubisky,QB,,11.268613673746586,0.01572667621076107,I,1.7144300170421298
Leonard Floyd,OLB,Julian Edelman,WR,HITCH,-19.60352063179016,0.87807297706604,I,0.554501402323132
Danny Trevathan,ILB,Julian Edelman,WR,HITCH,-11.510443687438965,0.899990975856781,C,0.355238689795345
Kyle Fuller,CB,Julian Edelman,WR,OUT,48.555392026901245,0.3245820999145508,I,1.7009552035732702
Dont'a Hightower,MLB,Trey Burton,TE,HITCH,-4.432123899459839,0.904401421546936,C,-1.2796261127814699
Patrick Chung,SS,Josh Bellamy,WR,CROSS,15.934044122695923,0.22056204080581665,I,0.289516973473864
Stephon Gilmore,CB,Allen Robinson,WR,POST,1.5071988105773926,0.6296207904815674,I,1.1332467013928702
Kyle Van Noy,OLB,Trey Burton,TE,FLAT,-2.1421611309051514,0.9036608934402466,C,0.368156641387508
Kyle Fuller,CB,Josh Gordon,WR,POST,20.506247878074646,0.21938082575798035,C,-2.04711862348109
Patrick Chung,SS,Trey Burton,TE,POST,-7.313084602355957,0.9452977180480957,C,-3.0338064749241096
J.C. Jackson,DB,Anthony Miller,WR,POST,22.96438217163086,0.5129362940788269,I,0.18331522313415402
Duron Harmon,FS,Tarik Cohen,RB,,26.458832621574402,0.44118252396583557,I,-0.535722566676587
Kyle Van Noy,OLB,Mitchell Trubisky,QB,,33.15124399960041,0.03345520421862602,I,0.162808864105486
Elandon Roberts,MLB,Ben Braunecker,TE,FLAT,17.4384742975235,0.4908272325992584,I,0.136057880453931
Kyle Van Noy,OLB,Mitchell Trubisky,QB,,12.303842976689339,0.026400160044431686,I,0.51256554134168
Kyle Van Noy,OLB,Allen Robinson,WR,HITCH,-1.508629322052002,0.9257171154022217,C,0.48927098524260104
Eric Rowe,CB,Trey Burton,TE,CROSS,54.42314147949219,0.21370744705200195,I,1.5205237744496998
Eddie Jackson,FS,Josh Gordon,WR,POST,-9.292018413543701,0.7003123760223389,I,0.47574444154877
Roquan Smith,LB,James White,RB,ANGLE,2.1087706089019775,0.8832178711891174,C,0.46226293193507895
Bryce Callahan,CB,James White,RB,ANGLE,1.1899292469024658,0.923974871635437,C,-1.73215079876091
Sherrick McManis,CB,Chris Hogan,WR,FLAT,0.7664382457733154,0.871859073638916,C,0.576031224507646
Kyle Fuller,CB,Josh Gordon,WR,GO,22.178900241851807,0.3268668055534363,C,-3.6833168911652203
Danny Trevathan,ILB,Julian Edelman,WR,SLANT,-10.107117891311646,0.9221218824386597,C,-0.958117464768214
Prince Amukamara,CB,Josh Gordon,WR,HITCH,30.058380961418152,0.17499908804893494,I,0.147708004766494
Leonard Floyd,OLB,James White,RB,OUT,-2.2179722785949707,0.8924510478973389,C,-1.91153016791983
Patrick Chung,SS,Dion Sims,TE,HITCH,55.13081103563309,0.24418579041957855,I,0.661622368487761
Jonathan Jones,CB,Dion Sims,TE,,-0.8001804351806641,0.9279108047485352,C,0.236465344600153
Devin McCourty,FS,Tarik Cohen,RB,GO,1.4610469341278076,0.18054905533790588,I,0.9208079729936421
Kyle Fuller,CB,Phillip Dorsett,WR,OUT,-14.722847938537598,0.634833574295044,C,-0.0924913633916338
Bryce Callahan,CB,Chris Hogan,WR,IN,-15.739497542381287,0.6253760457038879,I,0.268225281369972
Prince Amukamara,CB,Julian Edelman,WR,SCREEN,2.4464190006256104,0.9686492681503296,C,0.477653785401511
Jonathan Jones,CB,Trey Burton,TE,POST,-23.111718893051147,0.8609642386436462,C,-0.524709082106781
Patrick Chung,SS,Tarik Cohen,RB,OUT,-5.456119775772095,0.41009920835494995,C,-0.122732287723247
Kyle Van Noy,OLB,Tarik Cohen,RB,SLANT,-4.646956920623779,0.9177930951118469,C,-0.44568838714177705
Eric Rowe,CB,Tarik Cohen,RB,CROSS,0.2946138381958008,0.939174473285675,C,-1.50689870160722
Stephon Gilmore,CB,Allen Robinson,WR,GO,13.03732842206955,0.19585023820400238,I,0.15450850360499802
Elandon Roberts,MLB,Tarik Cohen,RB,SCREEN,0.23401379585266113,0.9847774505615234,C,-2.0682253998254
Adrian Amos,FS,Chris Hogan,WR,HITCH,-3.0774831771850586,0.8281815648078918,C,-0.0106565141588904
Bryce Callahan,CB,Chris Hogan,WR,GO,-58.851975202560425,0.8835533857345581,C,-2.6534328454814102
Eddie Jackson,FS,Julian Edelman,WR,GO,1.210331916809082,0.13409139215946198,I,0.298402809230133
Kyle Fuller,CB,Chris Hogan,WR,SLANT,55.95370531082153,0.20222407579421997,C,-0.0105458881600287
Leonard Floyd,OLB,James White,RB,ANGLE,3.484952449798584,0.9063546061515808,C,-1.2148242067928101
J.C. Jackson,DB,Taylor Gabriel,WR,,21.582217514514923,0.1256667822599411,I,-1.56730719934319
Jonathan Jones,CB,Josh Bellamy,WR,GO,-0.5469467490911484,0.05726458132266998,I,0.9040024020540792
Kyle Van Noy,OLB,Mitchell Trubisky,QB,,41.067978739738464,0.41079041361808777,I,1.7761369834536
Dont'a Hightower,MLB,Trey Burton,TE,POST,-33.9293897151947,0.8886877298355103,C,-1.09946236277061
Kyle Van Noy,OLB,Tarik Cohen,RB,ANGLE,-5.9337317943573,0.930821418762207,C,-0.0445222218265591
Dont'a Hightower,MLB,Jordan Howard,RB,FLAT,1.0091662406921387,0.8756422400474548,C,-1.03355801414126
Eric Rowe,CB,Anthony Miller,WR,CROSS,64.68256115913391,0.2573283910751343,I,0.398158203032363
Eric Rowe,CB,Anthony Miller,WR,GO,1.6858160495758057,0.2655333876609802,I,0.746436750590068
J.C. Jackson,DB,Josh Bellamy,WR,GO,2.64863520860672,0.07845201343297958,IN,2.817807580812
Prince Amukamara,CB,James White,RB,OUT,-9.931457042694092,0.8191198706626892,C,0.13208946505886202
Bryce Callahan,CB,Chris Hogan,WR,FLAT,0.022089481353759766,0.9035929441452026,C,-0.8833368153700679
Roquan Smith,LB,James White,RB,OUT,46.29404842853546,0.2946077883243561,I,0.541586677382162
Prince Amukamara,CB,Josh Gordon,WR,OUT,0.029385089874267578,0.8461915850639343,I,1.7269259039459601
Elandon Roberts,MLB,Trey Burton,TE,HITCH,-8.776116371154785,0.8502285480499268,C,-0.670690072348145
Patrick Chung,SS,Trey Burton,TE,GO,1.1549543589353561,0.04282383620738983,I,0.9040888339164659
J.C. Jackson,DB,Anthony Miller,WR,OUT,12.855738401412964,0.47252023220062256,C,-2.9405077811929
Jonathan Jones,CB,Tarik Cohen,RB,CROSS,0.9721100330352783,0.9238888025283813,C,0.44700576877868703
Patrick Chung,SS,Tarik Cohen,RB,OUT,-0.8423149585723877,0.8433448672294617,C,-2.06187873856837
J.C. Jackson,DB,Trey Burton,TE,HITCH,-4.11299467086792,0.9572843313217163,C,-0.5804543491507409
Jonathan Jones,CB,Anthony Miller,WR,CORNER,28.545650839805603,0.2921549379825592,IN,2.43040433646222
Kyle Fuller,CB,Josh Gordon,WR,HITCH,46.40677273273468,0.4130912125110626,C,0.128317796097334
Danny Trevathan,ILB,James White,RB,ANGLE,-0.7751643657684326,0.9670977592468262,C,-2.35900876038301
Danny Trevathan,ILB,Chris Hogan,WR,IN,-12.10411787033081,0.8966357707977295,C,-1.68154684709968
Danny Trevathan,ILB,James White,RB,FLAT,0.19915103912353516,0.9671605229377747,I,0.46430685345757394
Prince Amukamara,CB,Josh Gordon,WR,IN,-7.46881365776062,0.8415561318397522,C,-3.8136679781153
Danny Trevathan,ILB,James White,RB,CROSS,-4.343557357788086,0.9678353071212769,C,-1.4312308580293
Jason McCourty,CB,Tarik Cohen,RB,FLAT,-2.2088229656219482,0.9378162622451782,I,0.49663581854320704
Jason McCourty,CB,Taylor Gabriel,WR,GO,2.285921573638916,0.2639140784740448,I,0.80929453456846
Adrian Amos,FS,James Develin,FB,FLAT,39.16451930999756,0.5695022940635681,IN,4.63499109928778
Jonathan Jones,CB,Anthony Miller,WR,GO,4.079157114028931,0.3736502230167389,I,0.450882110179798
Kyle Van Noy,OLB,Taylor Gabriel,WR,CROSS,-1.5359044075012207,0.917151689529419,C,-1.10730506872679
Patrick Chung,SS,Trey Burton,TE,POST,-15.555208921432495,0.8056720495223999,C,-1.57686944838779
Jason McCourty,CB,Kevin White,WR,HITCH,46.982550621032715,0.28662800788879395,C,-0.6287326757237571
Jonathan Jones,CB,Trey Burton,TE,CORNER,-2.693396806716919,0.851803719997406,C,-1.84091771882125
Jonathan Jones,CB,Anthony Miller,WR,HITCH,-2.435392141342163,0.9284793734550476,C,-0.257860332232466
Keion Crossen,DB,Tarik Cohen,RB,FLAT,10.74061393737793,0.8168315887451172,C,0.1744079566373
Stephon Gilmore,CB,Taylor Gabriel,WR,OUT,0.7449507713317871,0.9399950504302979,C,-0.46993511808163396
Jason McCourty,CB,Kevin White,WR,GO,6.070257723331451,0.19040746986865997,C,1.19208699430585
Rafael Bush,SS,Marlon Mack,RB,FLAT,-0.802922248840332,0.9716733694076538,C,0.255805848860929
Kenny Moore,CB,Zay Jones,WR,HITCH,-2.2562358528375626,0.05778336152434349,C,-2.43310508019463
Darius Leonard,LB,Derek Anderson,QB,,42.702822387218475,0.024798020720481873,C,0.28124859256014095
Matthew Adams,ILB,Chris Ivory,RB,,-19.903522729873657,0.37130656838417053,C,-1.03983841648766
Quincy Wilson,CB,Charles Clay,TE,GO,-2.350756525993347,0.3577903211116791,I,1.77381253735098
Lorenzo Alexander,OLB,Marlon Mack,RB,FLAT,0.6079494953155518,0.4233591854572296,I,1.44945007169239
Darius Leonard,LB,Derek Anderson,QB,,15.192204155027866,0.007913878187537193,I,1.65439593674768
Taron Johnson,CB,Chester Rogers,WR,OUT,14.324737340211868,0.08846747130155563,C,-0.8462642662872191
Jordan Poyer,FS,Marlon Mack,RB,,50.65373778343201,0.23558980226516724,I,0.911208628294821
Taron Johnson,CB,Andrew Luck,QB,,12.549006938934326,0.6312328577041626,C,1.42909826544202
Tremaine Edmunds,LB,Andrew Luck,QB,,-2.253919839859009,0.8378146290779114,I,0.421343309070072
Tremaine Edmunds,LB,Eric Ebron,TE,HITCH,-10.688212513923645,0.45855385065078735,C,-0.17918758103933602
Lorenzo Alexander,OLB,Andrew Luck,QB,,-6.106115877628326,0.24163785576820374,C,-1.2525149585933
Tremaine Edmunds,LB,Marlon Mack,RB,,3.211924433708191,0.3414131999015808,C,-2.52157471993738
Darius Leonard,LB,Chris Ivory,RB,ANGLE,7.607334852218628,0.7402125000953674,C,-0.0349437236675896
Kenny Moore,CB,Kelvin Benjamin,WR,IN,19.80975717306137,0.2453414350748062,C,-1.08732952533666
Darius Leonard,LB,Charles Clay,TE,IN,-17.121821641921997,0.7524295449256897,C,5.46640489259483
Tre'Davious White,CB,T.Y. Hilton,WR,,55.29235303401947,0.16770073771476746,I,-0.846055055655636
Tremaine Edmunds,LB,Chester Rogers,WR,CROSS,-19.207710027694702,0.864422082901001,C,-1.70196528088604
Taron Johnson,CB,Chester Rogers,WR,SCREEN,-0.23663640022277832,0.9571583867073059,C,0.15034030266134
Lorenzo Alexander,OLB,Marlon Mack,RB,FLAT,-15.774261951446533,0.9324707984924316,C,-3.30155785240407
Darius Leonard,LB,Derek Anderson,QB,,-17.251503467559814,0.7338614463806152,C,0.0894024020817006
Darius Leonard,LB,Derek Anderson,QB,,-15.490072965621948,0.7739863395690918,C,0.98194507656877
Tremaine Edmunds,LB,Mo Alie-Cox,TE,CROSS,-4.9407958984375,0.8486317992210388,C,-0.915751762869897
Micah Hyde,SS,T.Y. Hilton,WR,HITCH,-1.5205144882202148,0.8206560015678406,C,-2.37361189891144
Pierre Desir,CB,Kelvin Benjamin,WR,IN,-1.6472280025482178,0.7337039113044739,C,-0.267086630080823
Quincy Wilson,CB,Marcus Murphy,RB,ANGLE,-5.4660022258758545,0.8752583265304565,C,0.0991458263989611
Darius Leonard,LB,Marcus Murphy,RB,ANGLE,0.2242445945739746,0.9310911297798157,C,-0.33729772967388205
Mike Mitchell,FS,Kelvin Benjamin,WR,POST,5.016091465950012,0.21514937281608582,IN,4.368373470966221
Tre'Davious White,CB,Eric Ebron,TE,OUT,0.3207087516784668,0.8800791501998901,I,0.120562621980114
Kenny Moore,CB,Zay Jones,WR,IN,-1.2392699718475342,0.9048477411270142,C,-1.4857897309223997
Darius Leonard,LB,Charles Clay,TE,HITCH,13.386780023574829,0.7239043116569519,C,-0.71471456296708
Darius Leonard,LB,Marcus Murphy,RB,ANGLE,0.3778398036956787,0.8531908392906189,C,0.227139804264266
Tre'Davious White,CB,T.Y. Hilton,WR,HITCH,60.12251675128937,0.18794986605644226,C,-1.9176149599305201
Taron Johnson,CB,T.Y. Hilton,WR,,-2.41243839263916,0.9616794586181641,C,0.6579470129846701
Tremaine Edmunds,LB,Eric Ebron,TE,HITCH,6.878256797790527,0.7024329304695129,C,-0.48648341541810103
Tremaine Edmunds,LB,Eric Ebron,TE,HITCH,24.45302903652191,0.21194037795066833,I,0.891532990879971
Lorenzo Alexander,OLB,Nyheim Hines,RB,SCREEN,-1.5460610389709473,0.9502923488616943,C,2.1485258870797197
Anthony Walker,ILB,Charles Clay,TE,,7.009994983673096,0.7011477947235107,I,0.547414858236699
Kenny Moore,CB,Chris Ivory,RB,OUT,-0.14799237251281738,0.8968278765678406,I,0.528692445632611
Quincy Wilson,CB,Charles Clay,TE,HITCH,-10.841560363769531,0.8508519530296326,C,1.2954629896391399
Pierre Desir,CB,Marcus Murphy,RB,FLAT,0.08518099784851074,0.8446009755134583,I,0.9182498876529258
Taron Johnson,CB,T.Y. Hilton,WR,OUT,25.099998712539673,0.6631750464439392,C,-1.6735079652695302
Quincy Wilson,CB,Kelvin Benjamin,WR,GO,-0.6153464317321777,0.2831822633743286,C,-2.05668916975822
Darius Leonard,LB,Chris Ivory,RB,ANGLE,-1.4978528022766113,0.9176636934280396,C,-0.191644441670665
Darius Leonard,LB,Jason Croom,TE,OUT,-1.5597283840179443,0.9340092539787292,C,-0.7208168274230309
Darius Leonard,LB,Chris Ivory,RB,ANGLE,2.9027938842773438,0.8435400128364563,I,0.24094258484741102
Nate Hairston,CB,Zay Jones,WR,SLANT,46.63779139518738,0.24904310703277588,I,0.9665841901190371
Mike Mitchell,FS,Marcus Murphy,RB,ANGLE,0.7299065589904785,0.8339134454727173,C,3.1967250495272594
Taron Johnson,CB,Chester Rogers,WR,SCREEN,0.6998956203460693,0.9744208455085754,C,0.8921515718717951
Taron Johnson,CB,Eric Ebron,TE,CROSS,3.796631097793579,0.8401381373405457,C,-2.1696183141532703
Matt Milano,OLB,Nyheim Hines,RB,SLANT,-10.665744543075562,0.9207988977432251,I,1.61799860264476
Kenny Moore,CB,Zay Jones,WR,IN,22.681957483291626,0.3228742480278015,IN,4.246699564058661
Kenny Moore,CB,Jason Croom,TE,CROSS,0.4318058490753174,0.8185242414474487,I,0.461161198038202
Zaire Franklin,ILB,Marcus Murphy,RB,SCREEN,-0.1237630844116211,0.9743918776512146,C,0.46018924454639293
Quincy Wilson,CB,Andre Holmes,WR,GO,-19.733957946300507,0.3361130654811859,IN,3.92058561334555
A.J. Bouye,CB,Will Fuller,WR,OUT,2.6221275329589844,0.9059896469116211,C,0.0385427793591964
Barry Church,SS,Keke Coutee,WR,CROSS,-1.0533571243286133,0.8763461709022522,I,0.234566184308466
Zach Cunningham,ILB,Donte Moncrief,WR,CROSS,-2.559095621109009,0.9475206732749939,C,-2.99034504686302
Zach Cunningham,ILB,T.J. Yeldon,RB,FLAT,1.3560950756072998,0.8913004398345947,C,0.40275339768580104
Duke Ejiofor,LB,Keelan Cole,WR,IN,-3.8695931434631348,0.8911886215209961,I,1.43504940834627
Jalen Ramsey,CB,DeAndre Hopkins,WR,GO,-0.579969584941864,0.1084815189242363,C,-3.4896962700388903
A.J. Bouye,CB,Will Fuller,WR,,-2.9906392097473145,0.8481336236000061,C,0.558520571422769
Telvin Smith,OLB,Jordan Thomas,TE,IN,45.59701383113861,0.3767218291759491,I,0.42915521084297603
Ronnie Harrison,DB,Lamar Miller,RB,SCREEN,0.9522736072540283,0.9668428301811218,C,0.8937581148173641
Benardrick McKinney,ILB,Keelan Cole,WR,CROSS,-0.6681442260742188,0.9607508778572083,I,1.65589443357047
A.J. Bouye,CB,Keke Coutee,WR,HITCH,-2.0936667919158936,0.32039394974708557,I,0.5502359300867421
A.J. Bouye,CB,Will Fuller,WR,OUT,-3.044593334197998,0.8349497318267822,C,-2.67299358337486
Tyler Patmon,CB,Keke Coutee,WR,SCREEN,0.016188621520996094,0.9801210165023804,C,0.696296015678997
Johnathan Joseph,CB,D.J. Chark,WR,HITCH,39.5187109708786,0.46634218096733093,C,-1.54161847698027
Johnathan Joseph,CB,D.J. Chark,WR,IN,27.06943154335022,0.523065984249115,C,1.37839970663091
Jalen Ramsey,CB,DeAndre Hopkins,WR,OUT,-3.7949025630950928,0.7837126851081848,C,-0.120565294919103
A.J. Bouye,CB,Will Fuller,WR,OUT,-3.5628199577331543,0.8887893557548523,C,-1.25788944181884
Tashaun Gipson,FS,DeAndre Hopkins,WR,SLANT,-1.5059590339660645,0.6421807408332825,I,0.141568358521186
Zach Cunningham,ILB,T.J. Yeldon,RB,FLAT,-1.4569640159606934,0.936675488948822,I,0.41446499628258004
Zach Cunningham,ILB,Donte Moncrief,WR,HITCH,-7.58710503578186,0.8899171948432922,C,-0.34412460427592406
